DateTime,OKX Open,OKX High,OKX Low,OKX Close,OKX Volume,OKX Spread,OKX Percentage Change,Binance Open,Binance High,Binance Low,Binance Close,Binance Volume,Binance Close Time,Binance Quote Asset Volume,Binance Number of Trades,Binance Taker buy base asset volume,Binance Taker buy quote asset volume,Binance Spread,Binance Percentage Change,Close Price Difference
1707669360000,118.17,118.17,118.17,118.17,1.236303,0.0,0.11013215859030452,118.22000000,118.37000000,118.21000000,118.27000000,21.68000000,,,,,,0.1600000000000108,0.042294028083232245,-0.09999999999999432
1707669420000,118.17,118.17,118.17,118.17,0,0.0,0.0,118.30000000,118.40000000,118.30000000,118.39000000,11.32000000,,,,,,0.10000000000000853,0.10146275471379432,-0.21999999999999886
1707669480000,118.36,118.36,118.36,118.36,1.003378,0.0,0.16078530930015886,118.42000000,118.42000000,118.28000000,118.31000000,37.44000000,,,,,,0.14000000000000057,-0.0675732747698271,0.04999999999999716
1707669540000,118.36,118.36,118.36,118.36,0,0.0,0.0,118.35000000,118.47000000,118.35000000,118.43000000,14.96000000,,,,,,0.12000000000000455,0.1014284506804197,-0.07000000000000739
1707669600000,118.5,118.54,118.5,118.54,0.05694,0.04000000000000625,0.15207840486651472,118.49000000,118.59000000,118.49000000,118.59000000,31.16000000,,,,,,0.10000000000000853,0.1351009034872892,-0.04999999999999716
1707669660000,118.54,118.54,118.54,118.54,0,0.0,0.0,118.59000000,118.59000000,118.48000000,118.48000000,17.61000000,,,,,,0.10999999999999943,-0.09275655620204017,0.060000000000002274
1707669720000,118.54,118.54,118.54,118.54,0,0.0,0.0,118.49000000,118.49000000,118.47000000,118.47000000,4.90000000,,,,,,0.01999999999999602,-0.008440243079004992,0.07000000000000739
1707669780000,118.54,118.54,118.54,118.54,0,0.0,0.0,118.39000000,118.52000000,118.39000000,118.52000000,8.57000000,,,,,,0.12999999999999545,0.04220477758081975,0.020000000000010232
1707669840000,118.54,118.54,118.54,118.54,0,0.0,0.0,118.52000000,118.56000000,118.52000000,118.56000000,31.66000000,,,,,,0.04000000000000625,0.033749578130278644,-0.01999999999999602
1707669900000,118.59,118.63,118.59,118.63,4.776816,0.03999999999999204,0.07592373882232933,118.59000000,118.66000000,118.59000000,118.66000000,14.08000000,,,,,,0.06999999999999318,0.08434547908231639,-0.030000000000001137
1707669960000,118.61,118.68,118.59,118.6,197.916133,0.09000000000000341,-0.02528871280451921,118.63000000,118.68000000,118.57000000,118.68000000,13.81000000,,,,,,0.11000000000001364,0.016854879487620288,-0.0800000000000125
1707670020000,118.59,118.59,118.59,118.59,123.179835,0.0,-0.00843170320403955,118.67000000,118.69000000,118.53000000,118.53000000,8.29000000,,,,,,0.1599999999999966,-0.12639029322548506,0.060000000000002274
1707670080000,118.59,118.59,118.59,118.59,0,0.0,0.0,118.59000000,118.63000000,118.56000000,118.56000000,7.26000000,,,,,,0.06999999999999318,0.02531004808909233,0.030000000000001137
1707670140000,118.58,118.6,118.58,118.6,5.652069,0.01999999999999602,0.008432414200177844,118.56000000,118.59000000,118.56000000,118.57000000,12.09000000,,,,,,0.030000000000001137,0.008434547908224448,0.030000000000001137
1707670200000,118.58,118.58,118.53,118.53,4.219083,0.04999999999999716,-0.05902192242832477,118.59000000,118.59000000,118.50000000,118.56000000,46.77000000,,,,,,0.09000000000000341,-0.008433836552239948,-0.030000000000001137
1707670260000,118.39,118.39,118.34,118.34,3.24118,0.04999999999999716,-0.16029697123091008,118.52000000,118.52000000,118.36000000,118.36000000,16.73000000,,,,,,0.1599999999999966,-0.16869095816464477,-0.01999999999999602
1707670320000,118.27,118.27,118.27,118.27,0.025492,0.0,-0.059151597093127756,118.32000000,118.37000000,118.32000000,118.34000000,3.79000000,,,,,,0.05000000000001137,-0.016897600540719857,-0.07000000000000739
1707670380000,118.33,118.33,118.3,118.3,24.465822,0.030000000000001137,0.02536568867844858,118.31000000,118.39000000,118.31000000,118.39000000,9.78000000,,,,,,0.0799999999999983,0.04225114078079868,-0.09000000000000341
1707670440000,118.41,118.44,118.41,118.44,25.290276,0.030000000000001137,0.11834319526627267,118.42000000,118.42000000,118.42000000,118.42000000,0.12000000,,,,,,0.0,0.025339978038686657,0.01999999999999602
1707670500000,118.42,118.42,118.42,118.42,1.377976,0.0,-0.016886187098949696,118.41000000,118.41000000,118.30000000,118.41000000,18.37000000,,,,,,0.10999999999999943,-0.00844451950684438,0.010000000000005116
1707670560000,118.42,118.42,118.42,118.42,0,0.0,0.0,118.45000000,118.45000000,118.37000000,118.38000000,13.68000000,,,,,,0.0799999999999983,-0.02533569799848082,0.04000000000000625
1707670620000,118.44,118.44,118.44,118.44,2.041621,0.0,0.016889039013676763,118.40000000,118.50000000,118.40000000,118.50000000,208.74000000,,,,,,0.09999999999999432,0.10136847440446405,-0.060000000000002274
1707670680000,118.38,118.38,118.38,118.38,2.27302,0.0,-0.05065856129686109,118.44000000,118.44000000,118.42000000,118.42000000,8.18000000,,,,,,0.01999999999999602,-0.06751054852320532,-0.04000000000000625
1707670740000,118.38,118.38,118.38,118.38,0,0.0,0.0,118.42000000,118.44000000,118.42000000,118.43000000,3.20000000,,,,,,0.01999999999999602,0.00844451950684438,-0.05000000000001137
1707670800000,118.44,118.44,118.44,118.44,0.038406,0.0,0.05068423720223202,118.41000000,118.42000000,118.37000000,118.42000000,6.48000000,,,,,,0.04999999999999716,-0.008443806467960073,0.01999999999999602
1707670860000,118.46,118.46,118.45,118.45,16.878348,0.009999999999990905,0.008443093549480848,118.43000000,118.55000000,118.40000000,118.40000000,304.21000000,,,,,,0.14999999999999147,-0.016889039013676763,0.04999999999999716
1707670920000,118.42,118.42,118.42,118.42,0.073889,0.0,-0.025327142254116617,118.43000000,118.52000000,118.43000000,118.52000000,3.52000000,,,,,,0.0899999999999892,0.10135135135134318,-0.09999999999999432
1707670980000,118.42,118.42,118.42,118.42,0,0.0,0.0,118.50000000,118.50000000,118.46000000,118.50000000,2.91000000,,,,,,0.04000000000000625,-0.01687478906513333,-0.0799999999999983
1707671040000,118.63,118.63,118.63,118.63,5.417162,0.0,0.177334909643636,118.50000000,118.65000000,118.50000000,118.59000000,41.07000000,,,,,,0.15000000000000568,0.07594936708861048,0.03999999999999204
1707671100000,118.59,118.59,118.5,118.5,0.349952,0.09000000000000341,-0.10958442215290858,118.58000000,118.58000000,118.44000000,118.51000000,34.28000000,,,,,,0.14000000000000057,-0.06745931360148266,-0.010000000000005116
1707671160000,118.5,118.59,118.5,118.58,1.756943,0.09000000000000341,0.06751054852320532,118.52000000,118.62000000,118.48000000,118.52000000,119.46000000,,,,,,0.14000000000000057,0.008438106488896216,0.060000000000002274
1707671220000,118.58,118.58,118.58,118.58,0,0.0,0.0,118.57000000,118.60000000,118.53000000,118.58000000,13.20000000,,,,,,0.06999999999999318,0.05062436719541198,0.0
1707671280000,118.66,118.7,118.66,118.7,2.340669,0.04000000000000625,0.10119750379491022,118.64000000,118.73000000,118.62000000,118.69000000,31.67000000,,,,,,0.10999999999999943,0.09276437847866371,0.010000000000005116
1707671340000,118.69,118.7,118.62,118.64,5.802427,0.0799999999999983,-0.05054759898904993,118.68000000,118.68000000,118.56000000,118.56000000,10.15000000,,,,,,0.12000000000000455,-0.10952902519167197,0.0799999999999983
1707671400000,118.63,118.73,118.63,118.73,2.7815,0.10000000000000853,0.07585974376264616,118.61000000,118.69000000,118.61000000,118.69000000,8.96000000,,,,,,0.0799999999999983,0.1096491228070137,0.04000000000000625
1707671460000,118.62,118.8,118.59,118.8,20.268027,0.20999999999999375,0.05895729807124836,118.62000000,118.77000000,118.57000000,118.77000000,367.10000000,,,,,,0.20000000000000284,0.06740247704102982,0.030000000000001137
1707671520000,118.77,118.77,118.75,118.75,36.519458,0.01999999999999602,-0.042087542087539696,118.77000000,118.79000000,118.71000000,118.73000000,74.99000000,,,,,,0.0800000000000125,-0.03367853835142885,0.01999999999999602
1707671580000,118.82,118.82,118.72,118.72,0.620789,0.09999999999999432,-0.0252631578947378,118.71000000,118.78000000,118.70000000,118.70000000,13.44000000,,,,,,0.0799999999999983,-0.02526741345910986,0.01999999999999602
1707671640000,118.72,118.72,118.72,118.72,0,0.0,0.0,118.67000000,118.78000000,118.67000000,118.71000000,3.26000000,,,,,,0.10999999999999943,0.00842459983150034,0.010000000000005116
1707671700000,118.76,118.76,118.76,118.76,0.1,0.0,0.03369272237197292,118.74000000,118.74000000,118.67000000,118.68000000,14.36000000,,,,,,0.06999999999999318,-0.025271670457406224,0.0799999999999983
1707671760000,118.69,118.69,118.69,118.69,0.017608,0.0,-0.05894240485012411,118.69000000,118.69000000,118.65000000,118.67000000,4.18000000,,,,,,0.03999999999999204,-0.008426019548369662,0.01999999999999602
1707671820000,118.65,118.78,118.65,118.78,71.434329,0.12999999999999545,0.07582778667116305,118.70000000,118.81000000,118.69000000,118.78000000,55.57000000,,,,,,0.12000000000000455,0.09269402544872288,0.0
1707671880000,118.78,118.78,118.78,118.78,0,0.0,0.0,118.77000000,118.77000000,118.68000000,118.76000000,8.46000000,,,,,,0.0899999999999892,-0.016837851490146508,0.01999999999999602
1707671940000,118.78,118.78,118.78,118.78,0,0.0,0.0,118.77000000,118.86000000,118.77000000,118.83000000,37.18000000,,,,,,0.09000000000000341,0.05894240485011214,-0.04999999999999716
1707672000000,118.75,118.75,118.75,118.75,0.1043,0.0,-0.025256777235225743,118.79000000,118.83000000,118.79000000,118.79000000,0.29000000,,,,,,0.03999999999999204,-0.03366153328283433,-0.04000000000000625
1707672060000,118.75,118.75,118.75,118.75,0,0.0,0.0,118.78000000,118.78000000,118.72000000,118.72000000,4.20000000,,,,,,0.060000000000002274,-0.05892751915144995,0.030000000000001137
1707672120000,118.75,118.75,118.75,118.75,0,0.0,0.0,118.72000000,118.80000000,118.72000000,118.80000000,4.95000000,,,,,,0.0799999999999983,0.06738544474393388,-0.04999999999999716
1707672180000,118.75,118.75,118.75,118.75,0,0.0,0.0,118.82000000,118.86000000,118.80000000,118.80000000,8.57000000,,,,,,0.060000000000002274,0.0,-0.04999999999999716
1707672240000,118.79,118.79,118.79,118.79,2.2,0.0,0.033684210526321055,118.81000000,118.81000000,118.76000000,118.78000000,15.19000000,,,,,,0.04999999999999716,-0.016835016835013487,0.010000000000005116
1707672300000,118.79,118.79,118.79,118.79,0,0.0,0.0,118.76000000,118.76000000,118.76000000,118.76000000,0.69000000,,,,,,0.0,-0.016837851490146508,0.030000000000001137
1707672360000,118.79,118.79,118.79,118.79,0,0.0,0.0,118.78000000,118.85000000,118.75000000,118.75000000,192.92000000,,,,,,0.09999999999999432,-0.008420343550021147,0.04000000000000625
1707672420000,118.73,118.73,118.7,118.7,42.457439,0.030000000000001137,-0.07576395319471622,118.75000000,118.77000000,118.67000000,118.69000000,72.42000000,,,,,,0.09999999999999432,-0.0505263157894756,0.010000000000005116
1707672480000,118.75,118.76,118.75,118.76,24.315097,0.010000000000005116,0.05054759898904993,118.67000000,118.81000000,118.66000000,118.81000000,93.44000000,,,,,,0.15000000000000568,0.10110371556155072,-0.04999999999999716
1707672540000,118.76,118.76,118.76,118.76,0,0.0,0.0,118.84000000,118.85000000,118.76000000,118.79000000,101.15000000,,,,,,0.0899999999999892,-0.016833599865327852,-0.030000000000001137
1707672600000,118.76,118.76,118.76,118.76,0,0.0,0.0,118.82000000,118.85000000,118.80000000,118.81000000,1.35000000,,,,,,0.04999999999999716,0.016836434043266287,-0.04999999999999716
1707672660000,118.71,118.71,118.71,118.71,0.084633,0.0,-0.042101717750093776,118.80000000,118.86000000,118.74000000,118.74000000,197.74000000,,,,,,0.12000000000000455,-0.058917599528665425,-0.030000000000001137
1707672720000,118.71,118.71,118.71,118.71,0,0.0,0.0,118.75000000,118.75000000,118.66000000,118.70000000,132.33000000,,,,,,0.09000000000000341,-0.033687047330294796,0.009999999999990905
1707672780000,118.71,118.71,118.71,118.71,0,0.0,0.0,118.71000000,118.82000000,118.71000000,118.79000000,3.36000000,,,,,,0.10999999999999943,0.0758213984835749,-0.0800000000000125
1707672840000,118.71,118.71,118.71,118.71,0,0.0,0.0,118.68000000,118.70000000,118.65000000,118.68000000,30.45000000,,,,,,0.04999999999999716,-0.0926003872379825,0.029999999999986926
1707672900000,118.71,118.71,118.71,118.71,0,0.0,0.0,118.69000000,118.71000000,118.69000000,118.69000000,2.15000000,,,,,,0.01999999999999602,0.008426019548357689,0.01999999999999602
1707672960000,118.71,118.71,118.71,118.71,0,0.0,0.0,118.68000000,118.71000000,118.65000000,118.65000000,39.71000000,,,,,,0.05999999999998806,-0.03370123852050893,0.05999999999998806
1707673020000,118.71,118.71,118.71,118.71,0,0.0,0.0,118.67000000,118.67000000,118.67000000,118.67000000,5.21000000,,,,,,0.0,0.016856300042137395,0.03999999999999204
1707673080000,118.67,118.67,118.67,118.67,1.011741,0.0,-0.03369556060988294,118.69000000,118.76000000,118.69000000,118.72000000,4.12000000,,,,,,0.07000000000000739,0.04213364793123549,-0.04999999999999716
1707673140000,118.71,118.71,118.71,118.71,1.109029,0.0,0.0337069183449836,118.72000000,118.83000000,118.72000000,118.77000000,28.19000000,,,,,,0.10999999999999943,0.04211590296495717,-0.060000000000002274
1707673200000,118.71,118.71,118.71,118.71,0,0.0,0.0,118.75000000,118.79000000,118.75000000,118.79000000,2.52000000,,,,,,0.04000000000000625,0.01683926917572639,-0.0800000000000125
1707673260000,118.84,118.87,118.84,118.87,0.7,0.030000000000001137,0.13478224243956768,118.75000000,118.91000000,118.74000000,118.90000000,266.48000000,,,,,,0.1700000000000017,0.0926003872379825,-0.030000000000001137
1707673320000,118.87,118.87,118.87,118.87,0,0.0,0.0,118.90000000,118.97000000,118.81000000,118.81000000,39.12000000,,,,,,0.1599999999999966,-0.0756938603868826,0.060000000000002274
1707673380000,118.87,118.87,118.87,118.87,0,0.0,0.0,118.81000000,118.96000000,118.81000000,118.94000000,54.56000000,,,,,,0.14999999999999147,0.10941839912464897,-0.06999999999999318
1707673440000,118.87,118.87,118.83,118.83,8.984267,0.04000000000000625,-0.03365020610751767,118.96000000,118.98000000,118.86000000,118.90000000,44.51000000,,,,,,0.12000000000000455,-0.033630401883295816,-0.07000000000000739
1707673500000,118.88,118.93,118.88,118.93,0.464041,0.05000000000001137,0.08415383320710976,118.89000000,119.01000000,118.89000000,118.99000000,19.35000000,,,,,,0.12000000000000455,0.07569386038687065,-0.05999999999998806
1707673560000,118.93,118.93,118.93,118.93,0,0.0,0.0,118.99000000,118.99000000,118.84000000,118.90000000,10.31000000,,,,,,0.14999999999999147,-0.0756366081183202,0.030000000000001137
1707673620000,118.93,118.93,118.93,118.93,0,0.0,0.0,118.90000000,118.95000000,118.88000000,118.88000000,8.20000000,,,,,,0.07000000000000739,-0.016820857863759656,0.05000000000001137
1707673680000,118.93,118.93,118.93,118.93,0,0.0,0.0,118.89000000,118.90000000,118.78000000,118.79000000,48.47000000,,,,,,0.12000000000000455,-0.07570659488558984,0.14000000000000057
1707673740000,118.8,118.8,118.8,118.8,2.067634,0.0,-0.10930799630035286,118.89000000,118.89000000,118.81000000,118.85000000,17.05000000,,,,,,0.0799999999999983,0.05050930212979885,-0.04999999999999716
1707673800000,118.75,118.84,118.75,118.84,5.341457,0.09000000000000341,0.033670033670038936,118.78000000,118.91000000,118.78000000,118.87000000,56.04000000,,,,,,0.12999999999999545,0.016827934371064564,-0.030000000000001137
1707673860000,118.93,118.93,118.93,118.93,0.436758,0.0,0.07573207674184063,118.90000000,119.04000000,118.90000000,118.97000000,79.63000000,,,,,,0.14000000000000057,0.08412551526877624,-0.03999999999999204
1707673920000,118.88,118.88,118.88,118.88,0.345145,0.0,-0.04204153703860369,118.95000000,118.95000000,118.93000000,118.95000000,20.34000000,,,,,,0.01999999999999602,-0.016810960746403314,-0.07000000000000739
1707673980000,118.88,119,118.88,119,0.256326,0.12000000000000455,0.10094212651413574,118.95000000,119.09000000,118.95000000,119.09000000,49.97000000,,,,,,0.14000000000000057,0.11769651113913457,-0.09000000000000341
1707674040000,119,119.08,119,119.08,0.819231,0.0799999999999983,0.06722689075630109,119.09000000,119.10000000,119.01000000,119.10000000,161.24000000,,,,,,0.0899999999999892,0.008397010664195906,-0.01999999999999602
1707674100000,118.99,119.05,118.98,119.05,16.264817,0.06999999999999318,-0.025193147463890776,119.10000000,119.12000000,119.03000000,119.11000000,9.35000000,,,,,,0.09000000000000341,0.008396305625529066,-0.060000000000002274
1707674160000,119.07,119.07,118.93,118.93,34.674549,0.13999999999998636,-0.10079798404031108,119.10000000,119.14000000,118.96000000,119.04000000,195.57000000,,,,,,0.18000000000000682,-0.05876920493660749,-0.10999999999999943
1707674220000,119.1,119.19,119.1,119.12,15.571539,0.09000000000000341,0.15975784074665578,119.07000000,119.19000000,119.06000000,119.17000000,30.20000000,,,,,,0.12999999999999545,0.109206989247308,-0.04999999999999716
1707674280000,119.23,119.26,119.23,119.26,1.390914,0.030000000000001137,0.11752854264607167,119.17000000,119.28000000,119.17000000,119.28000000,46.80000000,,,,,,0.10999999999999943,0.09230511034656326,-0.01999999999999602
1707674340000,119.32,119.38,119.31,119.34,0.330008,0.06999999999999318,0.06708032869360916,119.29000000,119.42000000,119.29000000,119.35000000,78.31000000,,,,,,0.12999999999999545,0.05868544600938395,-0.009999999999990905
1707674400000,119.29,119.47,119.29,119.47,32.914588,0.1799999999999926,0.10893246187363453,119.35000000,119.53000000,119.35000000,119.40000000,346.94000000,,,,,,0.18000000000000682,0.041893590280696585,0.06999999999999318
1707674460000,119.33,119.33,119.12,119.12,14.971194,0.20999999999999375,-0.2929605758767844,119.45000000,119.45000000,119.17000000,119.19000000,60.47000000,,,,,,0.28000000000000114,-0.1758793969849313,-0.06999999999999318
1707674520000,119.1,119.1,119.05,119.05,0.040994,0.04999999999999716,-0.058764271323041795,119.21000000,119.21000000,119.09000000,119.14000000,137.25000000,,,,,,0.11999999999999034,-0.041949828005702794,-0.09000000000000341
1707674580000,119.04,119.08,118.96,119.08,21.296988,0.12000000000000455,0.02519949601008075,119.13000000,119.13000000,119.01000000,119.05000000,197.18000000,,,,,,0.11999999999999034,-0.07554137988920884,0.030000000000001137
1707674640000,119.08,119.08,119.08,119.08,0,0.0,0.0,119.05000000,119.05000000,118.96000000,119.01000000,48.95000000,,,,,,0.09000000000000341,-0.03359932801343305,0.06999999999999318
1707674700000,118.93,118.95,118.91,118.95,3.182144,0.04000000000000625,-0.10917030567685207,119.00000000,119.01000000,118.93000000,118.93000000,57.22000000,,,,,,0.0799999999999983,-0.0672212419124429,0.01999999999999602
1707674760000,118.86,118.86,118.77,118.77,43.745026,0.09000000000000341,-0.15132408575032097,118.92000000,118.92000000,118.77000000,118.84000000,179.93000000,,,,,,0.15000000000000568,-0.0756747666694723,-0.07000000000000739
1707674820000,118.73,118.73,118.73,118.73,0.022531,0.0,-0.03367853835142885,118.84000000,118.84000000,118.76000000,118.76000000,19.30000000,,,,,,0.0799999999999983,-0.0673174015482988,-0.030000000000001137
1707674880000,118.73,118.73,118.73,118.73,0,0.0,0.0,118.80000000,118.80000000,118.76000000,118.78000000,16.44000000,,,,,,0.03999999999999204,0.01684068710003033,-0.04999999999999716
1707674940000,118.78,119.02,118.78,119.02,78.548099,0.23999999999999488,0.244251663438046,118.76000000,119.03000000,118.75000000,119.02000000,248.77000000,,,,,,0.28000000000000114,0.20205421788179398,0.0
1707675000000,118.98,118.98,118.96,118.96,2.5742,0.020000000000010232,-0.05041169551336101,118.94000000,118.98000000,118.93000000,118.93000000,12.06000000,,,,,,0.04999999999999716,-0.07561754327002958,0.029999999999986926
1707675060000,119.03,119.03,119.03,119.03,2.5,0.0,0.05884330867519115,119.00000000,119.00000000,118.95000000,119.00000000,86.00000000,,,,,,0.04999999999999716,0.05885815185402604,0.030000000000001137
1707675120000,118.83,118.83,118.83,118.83,5.919528,0.0,-0.16802486768041908,119.00000000,119.00000000,118.80000000,118.83000000,208.43000000,,,,,,0.20000000000000284,-0.1428571428571443,0.0
1707675180000,118.83,118.83,118.83,118.83,0,0.0,0.0,118.78000000,118.78000000,118.75000000,118.77000000,13.05000000,,,,,,0.030000000000001137,-0.05049229992426347,0.060000000000002274
1707675240000,118.78,118.79,118.77,118.79,3.5513,0.020000000000010232,-0.03366153328283433,118.77000000,118.80000000,118.75000000,118.80000000,32.24000000,,,,,,0.04999999999999716,0.025258903763577617,-0.009999999999990905
1707675300000,118.79,118.79,118.79,118.79,0,0.0,0.0,118.79000000,118.91000000,118.77000000,118.87000000,9.16000000,,,,,,0.14000000000000057,0.05892255892256514,-0.0799999999999983
1707675360000,118.79,118.79,118.79,118.79,0,0.0,0.0,118.87000000,118.87000000,118.86000000,118.86000000,8.63000000,,,,,,0.010000000000005116,-0.008412551526882405,-0.06999999999999318
1707675420000,118.82,118.82,118.82,118.82,2.5,0.0,0.025254651064893448,118.82000000,118.85000000,118.82000000,118.85000000,13.31000000,,,,,,0.030000000000001137,-0.008413259296655828,-0.030000000000001137
1707675480000,118.87,118.87,118.81,118.81,11.347463,0.060000000000002274,-0.008416091567068596,118.86000000,118.89000000,118.86000000,118.89000000,0.22000000,,,,,,0.030000000000001137,0.033655868742117165,-0.0799999999999983
1707675540000,118.8,118.83,118.8,118.8,35.643977,0.030000000000001137,-0.008416799932669906,118.90000000,118.90000000,118.78000000,118.84000000,39.18000000,,,,,,0.12000000000000455,-0.04205568172259833,-0.04000000000000625
1707675600000,118.8,118.8,118.8,118.8,0,0.0,0.0,118.83000000,118.90000000,118.76000000,118.76000000,22.72000000,,,,,,0.14000000000000057,-0.0673174015482988,0.03999999999999204
1707675660000,118.72,118.72,118.66,118.68,72.487719,0.060000000000002274,-0.10101010101009288,118.77000000,118.77000000,118.64000000,118.71000000,42.61000000,,,,,,0.12999999999999545,-0.042101717750093776,-0.029999999999986926
1707675720000,118.68,118.68,118.68,118.68,0,0.0,0.0,118.70000000,118.70000000,118.66000000,118.66000000,46.35000000,,,,,,0.04000000000000625,-0.042119450762359664,0.020000000000010232
1707675780000,118.63,118.63,118.61,118.61,0.437267,0.01999999999999602,-0.05898213683856369,118.66000000,118.66000000,118.56000000,118.56000000,58.42000000,,,,,,0.09999999999999432,-0.08427439743805352,0.04999999999999716
1707675840000,118.54,118.61,118.5,118.61,25.598548,0.10999999999999943,0.0,118.56000000,118.69000000,118.54000000,118.69000000,85.16000000,,,,,,0.14999999999999147,0.1096491228070137,-0.0799999999999983
1707675900000,118.64,118.64,118.64,118.64,0.069263,0.0,0.025292976983391904,118.64000000,118.74000000,118.64000000,118.74000000,1.91000000,,,,,,0.09999999999999432,0.042126548150642144,-0.09999999999999432
1707675960000,118.6,118.61,118.6,118.61,4.220842,0.010000000000005116,-0.02528658125421539,118.70000000,118.70000000,118.57000000,118.57000000,34.69000000,,,,,,0.13000000000000966,-0.1431699511537828,0.04000000000000625
1707676020000,118.61,118.61,118.61,118.61,0,0.0,0.0,118.53000000,118.57000000,118.53000000,118.57000000,6.56000000,,,,,,0.03999999999999204,0.0,0.04000000000000625
1707676080000,118.52,118.52,118.52,118.52,0.0138,0.0,-0.07587893095017571,118.53000000,118.53000000,118.48000000,118.53000000,105.87000000,,,,,,0.04999999999999716,-0.03373534620898376,-0.010000000000005116
1707676140000,118.51,118.53,118.5,118.5,30.456513,0.030000000000001137,-0.01687478906513333,118.54000000,118.61000000,118.49000000,118.53000000,103.72000000,,,,,,0.12000000000000455,0.0,-0.030000000000001137
1707676200000,118.5,118.5,118.5,118.5,0,0.0,0.0,118.53000000,118.58000000,118.48000000,118.53000000,55.95000000,,,,,,0.09999999999999432,0.0,-0.030000000000001137
1707676260000,118.43,118.43,118.1,118.22,117.263607,0.3300000000000125,-0.2362869198312246,118.51000000,118.52000000,118.15000000,118.25000000,289.23000000,,,,,,0.36999999999999034,-0.23622711549818706,-0.030000000000001137
1707676320000,118.19,118.27,117.9,118.01,90.835128,0.36999999999999034,-0.17763491794958022,118.26000000,118.34000000,117.92000000,118.07000000,232.53000000,,,,,,0.4200000000000017,-0.15221987315011146,-0.05999999999998806
1707676380000,118.11,118.14,117.92,118.14,8.336744,0.21999999999999886,0.11016015591898606,118.07000000,118.15000000,117.87000000,118.12000000,90.96000000,,,,,,0.28000000000000114,0.04234775980351602,0.01999999999999602
1707676440000,118.1,118.1,118.03,118.03,11.965734,0.06999999999999318,-0.09310986964618202,118.11000000,118.14000000,117.97000000,118.02000000,73.71000000,,,,,,0.1700000000000017,-0.08465966813410813,0.010000000000005116
1707676500000,118.13,118.15,118.13,118.15,1,0.020000000000010232,0.10166906718631241,118.00000000,118.18000000,118.00000000,118.18000000,26.11000000,,,,,,0.18000000000000682,0.13557024233181733,-0.030000000000001137
1707676560000,118.2,118.29,118.18,118.29,12.533761,0.10999999999999943,0.11849344054168477,118.23000000,118.28000000,118.22000000,118.23000000,24.83000000,,,,,,0.060000000000002274,0.042308343205277675,0.060000000000002274
1707676620000,118.29,118.29,118.29,118.29,0,0.0,0.0,118.23000000,118.33000000,118.23000000,118.32000000,15.35000000,,,,,,0.09999999999999432,0.07612281146916113,-0.029999999999986926
1707676680000,118.34,118.36,118.28,118.28,9.261616,0.0799999999999983,-0.008453799983096724,118.33000000,118.33000000,118.25000000,118.31000000,32.72000000,,,,,,0.0799999999999983,-0.008451656524671152,-0.030000000000001137
1707676740000,118.28,118.28,118.28,118.28,0,0.0,0.0,118.35000000,118.46000000,118.35000000,118.42000000,91.58000000,,,,,,0.10999999999999943,0.09297607979038072,-0.14000000000000057
1707676800000,118.43,118.5,118.43,118.5,0.125061,0.06999999999999318,0.18599932363882216,118.41000000,118.42000000,118.41000000,118.42000000,0.29000000,,,,,,0.010000000000005116,0.0,0.0799999999999983
1707676860000,118.49,118.54,118.49,118.54,19.014115,0.05000000000001137,0.03375527426160865,118.47000000,118.60000000,118.45000000,118.59000000,87.89000000,,,,,,0.14999999999999147,0.14355683161628247,-0.04999999999999716
1707676920000,118.54,118.54,118.54,118.54,0,0.0,0.0,118.59000000,118.59000000,118.56000000,118.56000000,7.56000000,,,,,,0.030000000000001137,-0.025297242600557497,-0.01999999999999602
1707676980000,118.52,118.52,118.49,118.49,8.785637,0.030000000000001137,-0.04217985490130873,118.57000000,118.57000000,118.47000000,118.47000000,25.16000000,,,,,,0.09999999999999432,-0.07591093117409194,0.01999999999999602
1707677040000,118.49,118.49,118.49,118.49,0,0.0,0.0,118.47000000,118.52000000,118.47000000,118.50000000,6.40000000,,,,,,0.04999999999999716,0.025322866548494246,-0.010000000000005116
1707677100000,118.49,118.49,118.49,118.49,0,0.0,0.0,118.51000000,118.53000000,118.51000000,118.52000000,5.31000000,,,,,,0.01999999999999602,0.016877637130798328,-0.030000000000001137
1707677160000,118.49,118.49,118.49,118.49,0,0.0,0.0,118.58000000,118.61000000,118.53000000,118.53000000,28.22000000,,,,,,0.0799999999999983,0.008437394532572659,-0.04000000000000625
1707677220000,118.49,118.49,118.49,118.49,0,0.0,0.0,118.55000000,118.55000000,118.48000000,118.55000000,15.94000000,,,,,,0.06999999999999318,0.016873365392724222,-0.060000000000002274
1707677280000,118.49,118.49,118.49,118.49,0,0.0,0.0,118.53000000,118.63000000,118.53000000,118.61000000,4.92000000,,,,,,0.09999999999999432,0.0506115563053583,-0.12000000000000455
1707677340000,118.6,118.92,118.6,118.91,92.371436,0.3200000000000074,0.3544602920077658,118.60000000,118.91000000,118.60000000,118.88000000,94.86000000,,,,,,0.3100000000000023,0.22763679285051516,0.030000000000001137
1707677400000,118.86,119.01,118.86,118.91,14.558176,0.15000000000000568,0.0,118.89000000,119.03000000,118.89000000,118.96000000,15.40000000,,,,,,0.14000000000000057,0.06729475100941984,-0.04999999999999716
