DateTime,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume
1698809580000,111.06000000,111.47000000,111.06000000,111.27000000,68.27000000,1698809639999,7597.51640000,61,43.24000000,4810.62130000
1698809640000,111.21000000,111.41000000,111.21000000,111.40000000,20.51000000,1698809699999,2284.11870000,30,9.17000000,1021.37640000
1698809700000,111.49000000,111.55000000,111.37000000,111.42000000,66.14000000,1698809759999,7371.87170000,61,27.23000000,3035.28870000
1698809760000,111.37000000,111.50000000,111.27000000,111.48000000,5.87000000,1698809819999,653.98600000,19,1.87000000,208.31700000
1698809820000,111.52000000,111.52000000,111.34000000,111.52000000,147.86000000,1698809879999,16471.62970000,60,80.37000000,8951.21170000
1698809880000,111.38000000,111.50000000,111.38000000,111.50000000,40.00000000,1698809939999,4457.80730000,27,24.91000000,2776.24270000
1698809940000,111.48000000,111.65000000,111.45000000,111.50000000,52.65000000,1698809999999,5872.69330000,60,32.02000000,3571.62400000
1698810000000,111.59000000,111.80000000,111.47000000,111.64000000,208.55000000,1698810059999,23279.65370000,156,68.11000000,7606.30470000
1698810060000,111.63000000,111.96000000,111.61000000,111.93000000,183.37000000,1698810119999,20497.32930000,168,136.36000000,15244.00670000
1698810120000,111.91000000,112.04000000,111.84000000,111.84000000,197.22000000,1698810179999,22083.77280000,183,140.98000000,15787.81160000
1698810180000,111.83000000,112.07000000,111.83000000,111.95000000,120.05000000,1698810239999,13444.29400000,121,62.63000000,7014.94340000
1698810240000,111.95000000,111.96000000,111.68000000,111.77000000,87.45000000,1698810299999,9778.24040000,102,23.59000000,2639.06280000
1698810300000,111.81000000,112.08000000,111.80000000,112.03000000,443.74000000,1698810359999,49649.01720000,227,128.00000000,14332.10270000
1698810360000,112.03000000,112.14000000,111.85000000,112.00000000,317.20000000,1698810419999,35533.73800000,261,170.82000000,19139.30230000
1698810420000,111.99000000,112.12000000,111.86000000,112.07000000,172.35000000,1698810479999,19306.87830000,162,91.11000000,10208.94610000
1698810480000,112.06000000,112.06000000,111.95000000,111.96000000,130.54000000,1698810539999,14622.63990000,64,81.24000000,9100.28020000
1698810540000,111.97000000,112.15000000,111.97000000,112.00000000,194.78000000,1698810599999,21822.92380000,186,90.77000000,10170.99850000
1698810600000,111.98000000,112.14000000,111.98000000,112.06000000,208.50000000,1698810659999,23361.27790000,182,140.93000000,15789.48440000
1698810660000,112.10000000,112.17000000,111.95000000,112.04000000,92.58000000,1698810719999,10376.64040000,113,29.04000000,3255.88710000
1698810720000,112.08000000,112.16000000,111.91000000,112.11000000,133.30000000,1698810779999,14937.91770000,166,82.09000000,9200.18710000
1698810780000,112.09000000,112.24000000,112.04000000,112.20000000,138.21000000,1698810839999,15497.70710000,238,60.99000000,6838.90700000
1698810840000,112.19000000,112.27000000,111.41000000,111.65000000,689.47000000,1698810899999,77084.87210000,436,229.76000000,25661.79900000
1698810900000,111.66000000,111.77000000,111.26000000,111.41000000,89.03000000,1698810959999,9920.40190000,136,36.78000000,4101.45460000
1698810960000,111.41000000,111.47000000,110.98000000,111.13000000,942.96000000,1698811019999,104805.40070000,669,366.33000000,40723.13820000
1698811020000,111.13000000,111.41000000,111.11000000,111.41000000,403.96000000,1698811079999,44948.85260000,259,380.67000000,42355.84620000
1698811080000,111.39000000,111.47000000,111.28000000,111.41000000,99.79000000,1698811139999,11115.35010000,91,28.78000000,3205.70440000
1698811140000,111.41000000,111.60000000,111.40000000,111.55000000,41.52000000,1698811199999,4628.89320000,53,16.57000000,1847.52760000
1698811200000,111.43000000,111.68000000,111.43000000,111.61000000,183.21000000,1698811259999,20447.50030000,151,110.56000000,12339.94380000
1698811260000,111.63000000,111.74000000,111.59000000,111.72000000,257.92000000,1698811319999,28798.54600000,100,186.84000000,20863.97810000
1698811320000,111.71000000,111.75000000,111.61000000,111.64000000,302.84000000,1698811379999,33825.64640000,126,252.88000000,28245.25830000
1698811380000,111.67000000,111.83000000,111.63000000,111.63000000,218.77000000,1698811439999,24444.73510000,187,135.30000000,15119.01190000
1698811440000,111.63000000,111.83000000,111.60000000,111.74000000,272.61000000,1698811499999,30459.30860000,209,190.58000000,21296.26560000
1698811500000,111.77000000,112.01000000,110.97000000,110.98000000,815.28000000,1698811559999,91062.02880000,405,339.62000000,37978.83890000
1698811560000,110.96000000,111.17000000,110.65000000,111.03000000,333.79000000,1698811619999,37001.21650000,167,89.67000000,9951.30640000
1698811620000,111.06000000,111.12000000,110.17000000,110.92000000,1615.34000000,1698811679999,178549.80300000,930,564.35000000,62445.66900000
1698811680000,110.93000000,111.16000000,110.89000000,111.10000000,114.71000000,1698811739999,12740.38000000,83,40.67000000,4516.58730000
1698811740000,111.09000000,111.20000000,111.09000000,111.18000000,25.55000000,1698811799999,2840.13540000,29,12.26000000,1362.82730000
1698811800000,111.18000000,111.29000000,111.14000000,111.29000000,15.59000000,1698811859999,1734.13040000,27,9.59000000,1066.67870000
1698811860000,111.27000000,111.35000000,111.27000000,111.29000000,19.43000000,1698811919999,2162.94980000,35,13.55000000,1508.35890000
1698811920000,111.33000000,111.45000000,111.32000000,111.43000000,37.99000000,1698811979999,4230.91500000,49,32.08000000,3572.87790000
1698811980000,111.46000000,111.49000000,111.43000000,111.48000000,18.75000000,1698812039999,2089.83050000,21,3.46000000,385.63430000
1698812040000,111.44000000,111.50000000,111.40000000,111.50000000,44.59000000,1698812099999,4968.95020000,50,32.64000000,3637.34540000
1698812100000,111.52000000,111.72000000,111.51000000,111.66000000,75.10000000,1698812159999,8384.62680000,74,55.87000000,6239.22150000
1698812160000,111.68000000,111.78000000,111.63000000,111.76000000,153.36000000,1698812219999,17133.76210000,88,53.17000000,5939.98100000
1698812220000,111.71000000,112.03000000,111.71000000,111.89000000,213.70000000,1698812279999,23900.42000000,140,169.85000000,18993.77480000
1698812280000,111.84000000,112.02000000,111.84000000,111.88000000,36.05000000,1698812339999,4034.55860000,45,21.29000000,2382.64910000
1698812340000,111.85000000,111.93000000,111.78000000,111.92000000,50.40000000,1698812399999,5637.07860000,52,23.82000000,2664.62640000
1698812400000,111.88000000,111.95000000,111.81000000,111.81000000,11.88000000,1698812459999,1328.88620000,15,3.33000000,372.65860000
1698812460000,111.79000000,111.88000000,111.68000000,111.85000000,118.62000000,1698812519999,13256.90330000,58,86.94000000,9716.32780000
1698812520000,111.83000000,111.88000000,111.79000000,111.82000000,21.61000000,1698812579999,2416.37610000,17,0.00000000,0.00000000
1698812580000,111.82000000,111.82000000,111.77000000,111.82000000,57.01000000,1698812639999,6374.31250000,28,55.16000000,6167.52760000
1698812640000,111.88000000,111.96000000,111.88000000,111.92000000,7.09000000,1698812699999,793.61700000,13,4.84000000,541.78290000
1698812700000,111.90000000,111.90000000,111.81000000,111.83000000,24.01000000,1698812759999,2685.28700000,23,8.48000000,948.34870000
1698812760000,111.80000000,111.81000000,111.74000000,111.76000000,23.24000000,1698812819999,2597.94280000,21,12.22000000,1365.91760000
1698812820000,111.78000000,111.85000000,111.71000000,111.82000000,133.21000000,1698812879999,14891.69140000,38,113.29000000,12665.96730000
1698812880000,111.82000000,111.89000000,111.72000000,111.82000000,47.53000000,1698812939999,5314.91330000,36,27.29000000,3051.59480000
1698812940000,111.74000000,111.91000000,111.73000000,111.80000000,34.29000000,1698812999999,3833.32990000,25,23.72000000,2651.19610000
1698813000000,111.87000000,111.90000000,111.76000000,111.77000000,21.35000000,1698813059999,2388.45330000,14,13.04000000,1458.70560000
1698813060000,111.76000000,111.82000000,111.66000000,111.70000000,420.61000000,1698813119999,47001.86070000,147,44.08000000,4926.53340000
1698813120000,111.66000000,111.74000000,111.38000000,111.65000000,116.37000000,1698813179999,12985.50860000,138,34.44000000,3844.64470000
1698813180000,111.67000000,111.77000000,111.55000000,111.76000000,66.53000000,1698813239999,7428.86890000,67,44.16000000,4931.79090000
1698813240000,111.73000000,111.87000000,111.67000000,111.70000000,124.61000000,1698813299999,13927.44950000,131,63.68000000,7119.91000000
1698813300000,111.67000000,111.72000000,111.46000000,111.54000000,38.13000000,1698813359999,4253.48660000,27,14.71000000,1641.38890000
1698813360000,111.54000000,111.64000000,111.45000000,111.53000000,31.98000000,1698813419999,3566.78310000,36,16.71000000,1863.97520000
1698813420000,111.56000000,111.56000000,111.39000000,111.56000000,25.69000000,1698813479999,2863.82510000,37,8.96000000,999.00890000
1698813480000,111.53000000,111.71000000,111.53000000,111.71000000,12.05000000,1698813539999,1344.64000000,19,3.35000000,373.93050000
1698813540000,111.64000000,111.65000000,111.49000000,111.54000000,14.27000000,1698813599999,1592.36730000,19,6.68000000,745.17760000
1698813600000,111.50000000,111.54000000,111.48000000,111.48000000,9.48000000,1698813659999,1057.03800000,12,3.60000000,401.36090000
1698813660000,111.42000000,111.47000000,111.36000000,111.38000000,66.58000000,1698813719999,7417.83370000,64,31.90000000,3554.14470000
1698813720000,111.41000000,111.49000000,111.33000000,111.36000000,31.74000000,1698813779999,3535.01570000,29,13.34000000,1485.67330000
1698813780000,111.47000000,111.47000000,111.38000000,111.44000000,4.89000000,1698813839999,544.86640000,7,0.85000000,94.68150000
1698813840000,111.40000000,111.53000000,111.36000000,111.37000000,23.97000000,1698813899999,2670.82600000,31,12.46000000,1387.92160000
1698813900000,111.34000000,111.39000000,111.32000000,111.33000000,17.75000000,1698813959999,1976.54540000,25,12.55000000,1397.49440000
1698813960000,111.31000000,111.38000000,111.30000000,111.30000000,4.83000000,1698814019999,537.63880000,11,0.94000000,104.63460000
1698814020000,111.30000000,111.30000000,111.17000000,111.18000000,13.98000000,1698814079999,1554.88600000,24,5.31000000,590.63870000
1698814080000,111.17000000,111.31000000,111.16000000,111.31000000,33.54000000,1698814139999,3729.88690000,26,30.09000000,3346.09220000
1698814140000,111.26000000,111.33000000,111.21000000,111.33000000,22.74000000,1698814199999,2530.12920000,28,18.94000000,2107.42100000
1698814200000,111.30000000,111.37000000,111.22000000,111.29000000,23.66000000,1698814259999,2632.98720000,25,4.97000000,553.06060000
1698814260000,111.16000000,111.25000000,111.16000000,111.20000000,20.06000000,1698814319999,2230.72000000,22,12.04000000,1338.72940000
1698814320000,111.24000000,111.24000000,111.08000000,111.15000000,31.65000000,1698814379999,3518.86020000,34,9.74000000,1082.60460000
1698814380000,111.07000000,111.12000000,111.00000000,111.12000000,33.02000000,1698814439999,3666.50560000,36,10.24000000,1137.28810000
1698814440000,111.05000000,111.07000000,110.96000000,110.96000000,33.61000000,1698814499999,3730.80260000,20,3.72000000,413.05340000
1698814500000,110.96000000,111.05000000,110.95000000,111.03000000,12.33000000,1698814559999,1368.93080000,15,10.84000000,1203.54740000
1698814560000,111.00000000,111.18000000,110.94000000,111.11000000,13.14000000,1698814619999,1459.40500000,21,7.02000000,779.20730000
1698814620000,111.19000000,111.24000000,111.10000000,111.16000000,4.33000000,1698814679999,481.45410000,7,3.59000000,399.18330000
1698814680000,111.17000000,111.28000000,111.17000000,111.20000000,13.32000000,1698814739999,1481.66290000,14,3.13000000,348.14490000
1698814740000,111.27000000,111.32000000,111.25000000,111.25000000,20.41000000,1698814799999,2271.62900000,23,19.29000000,2146.96180000
1698814800000,111.26000000,111.32000000,111.19000000,111.25000000,100.13000000,1698814859999,11139.21500000,57,33.64000000,3742.18900000
1698814860000,111.25000000,111.25000000,110.90000000,110.90000000,106.08000000,1698814919999,11777.19180000,53,65.37000000,7257.50270000
1698814920000,110.90000000,111.09000000,110.79000000,111.09000000,339.78000000,1698814979999,37656.65540000,129,282.20000000,31272.68290000
1698814980000,111.08000000,111.08000000,110.92000000,110.92000000,46.17000000,1698815039999,5124.36590000,41,32.02000000,3554.07610000
1698815040000,110.92000000,110.92000000,110.73000000,110.82000000,43.21000000,1698815099999,4789.21990000,48,7.34000000,813.66420000
1698815100000,110.82000000,110.85000000,110.75000000,110.85000000,21.06000000,1698815159999,2333.71590000,33,8.51000000,943.00180000
1698815160000,110.80000000,110.87000000,110.77000000,110.83000000,14.88000000,1698815219999,1649.10270000,13,10.91000000,1209.31640000
1698815220000,110.76000000,110.76000000,110.57000000,110.75000000,114.43000000,1698815279999,12665.88640000,52,12.08000000,1337.01350000
1698815280000,110.82000000,110.93000000,110.81000000,110.93000000,38.88000000,1698815339999,4310.09740000,15,32.01000000,3548.58610000
1698815340000,110.91000000,110.91000000,110.57000000,110.69000000,34.86000000,1698815399999,3861.54570000,26,4.60000000,509.52280000
1698815400000,110.69000000,110.73000000,110.60000000,110.68000000,71.97000000,1698815459999,7963.24130000,44,23.98000000,2653.55130000
1698815460000,110.61000000,110.72000000,110.57000000,110.58000000,41.35000000,1698815519999,4575.29910000,35,26.38000000,2919.00770000
1698815520000,110.56000000,110.69000000,110.49000000,110.65000000,28.81000000,1698815579999,3186.43350000,46,15.64000000,1729.81180000
1698815580000,110.64000000,110.64000000,110.46000000,110.46000000,83.54000000,1698815639999,9232.02280000,69,20.26000000,2239.54020000
1698815640000,110.48000000,110.48000000,110.20000000,110.28000000,121.74000000,1698815699999,13432.11670000,145,19.06000000,2103.13410000
1698815700000,110.24000000,110.33000000,110.03000000,110.05000000,371.56000000,1698815759999,40929.92790000,197,59.72000000,6580.57700000
1698815760000,110.04000000,110.17000000,110.00000000,110.16000000,153.88000000,1698815819999,16931.66450000,134,18.43000000,2028.84590000
1698815820000,110.15000000,110.44000000,110.00000000,110.36000000,102.37000000,1698815879999,11273.52860000,65,25.91000000,2857.12130000
1698815880000,110.45000000,110.68000000,110.22000000,110.22000000,112.39000000,1698815939999,12409.67480000,116,42.84000000,4732.69530000
1698815940000,110.25000000,110.70000000,110.25000000,110.66000000,150.37000000,1698815999999,16616.49300000,132,89.08000000,9841.82910000
1698816000000,110.64000000,110.82000000,110.61000000,110.74000000,21.67000000,1698816059999,2399.34490000,36,15.59000000,1725.90680000
1698816060000,110.73000000,110.96000000,110.73000000,110.94000000,140.23000000,1698816119999,15544.63410000,91,99.08000000,10982.98110000
1698816120000,110.94000000,111.16000000,110.67000000,110.71000000,289.76000000,1698816179999,32153.92980000,154,162.74000000,18067.17000000
1698816180000,110.70000000,110.78000000,110.60000000,110.70000000,41.06000000,1698816239999,4545.22990000,45,36.18000000,4005.24420000
1698816240000,110.67000000,110.95000000,110.63000000,110.86000000,236.03000000,1698816299999,26160.56840000,143,148.26000000,16435.04440000
1698816300000,110.85000000,110.94000000,110.81000000,110.94000000,75.67000000,1698816359999,8389.42170000,103,33.72000000,3738.59290000
1698816360000,110.95000000,110.97000000,110.72000000,110.96000000,60.91000000,1698816419999,6752.13750000,54,8.58000000,951.31230000
